date,sender,content,image
2021-09-09 17:27:33+00:00,-1001102021238,"ትምህርት ቤቶች ሊከፈቱ ጥቂት ቀናቶች ብቻ ቀርተዋል !

ከዲሱ የኮሮና ቫይረሰስም ስርጭቱ እየሰፋ ይገኛል

ስለዚህ ምን አይነት ጥንቃቄዎችን ማድረግ አለብን?

ዶ/ር አምሃ በ ጥቁር አንበሳ የ ልብና የውስጥ ደዌ ስፔሻሊስት እንደዚህ ይለናል 

አሁኑኑ ይመልከቱ
👇👇👇👇👇👇👇👇👇👇
https://youtu.be/d1CMaGYo4Bw",N/A
2021-09-05 18:14:51+00:00,-1001102021238,"ብዙ ግዜ ሰዎች ከ ሩቅ ማየት አልችልም 🤔
ከቅርብ አይታየኝም ይላሉ! ይህ በምን ምክንያት ሊሆን ይችላል ?

ህክምናውስ ምንድነው ?

አንድ ሰው ለዚህ ችግር ሚጋለጠው መቼ ነው? በየትኛውስ እድሜ ይከሰታል?

ቅድመ ጥንቃቄዎቹስ ምንድን ናቸው?

**ለዝነጣ ተብለው የሚሸጡ መነፅሮች ለዚህ 
ችግር ያጋልጣሉ ወይ??**

አሁኑኑ ይመልከቱ!
👇👇👇👇👇👇👇👇👇
https://youtu.be/t-Hmo_iVRLE",N/A
2021-08-27 18:17:38+00:00,-1001102021238,"ዶ/ር ስዮም አንቶኒዮስ  

ዶ/ር ናሆም አያሌው 

ሙሉ ቪዲዮውን በ ዮቲውብ አሁኑኑ ይመልከቱ
👇👇👇👇👇👇👇👇👇👇👇👇
https://youtu.be/yeNonWegDAM",N/A
2021-08-15 12:36:32+00:00,-1001102021238,"ስለ አዲሱ የ ኮሮና ቫይረስ ማወቅ ያለብን አስደንጋጭ እውነታዎች 

ክትባት ይከላከልናል ወይ?

የትኛውን የክትባት አይነትስ ብኖስድ ጥሩ ነው!

ሁሉም ሰው ሊመለከተው የሚገባ !!

👇👇👇👇 ይጫኑት
https://youtu.be/YPvljo0XD9U",N/A
2021-08-13 18:31:29+00:00,-1001102021238,"ስለ እግር ሽታ ሙሉ ቪዲዮውን በ ዮቲውብ ይመልከቱ

ሰብስክራይብ በማድረግ ይመልከቱ 

👇👇👇👇👇👇👇👇👇
https://youtu.be/bZFsi6wugsU",N/A
2021-08-13 17:12:28+00:00,-1001102021238,"ዛሬ ምሽት በ ዶክተርስ ኢትዮጵያ ፋና ቴሌቪዥን 

በ እግር ሽታ ተቸግረዋል ወይንም በ ትራንስፖርት መስጫ አካባቢዎች ላይ በዚህ ሽታ ተማረዋል!

ዛሬ ምሽት በቀላሉ በቤት ውስጥ ልንተገብራቸው የምንችለው ቀላል መንገዶችን ይመልከቱ


በተጨማሪም አዲሱ የ ኮሮና ቫይረስ ዴልታ ቫርያንት ምን ያቃሉ ?

በ ሚሊኒየም አዳራሽ  ኮቪድ ማገገሚያ ማእከል ውስጥ የታማሚዎች ቁጥር  ከበፊቱ ጨምሯል 
ዶ/ር ሊዲያ በ ሚሊኒየም አዳራሽ የ ኮቪድ ማገገሚያ ማእከል ሃኪም ምትለን ነገር አለን!

እና ሌሎችም ርእሶች ይነሳሉ!  ዛሬ አርብ ምሽት 3:30 ይመልከቱ

Doctors Ethiopia 
Meba Entertainment ©


**እንዲሁም ምሽት 3:20 ላይ በ ዮቲውብ ይመልከቱ**

subscribe us on YouTube!",scraped_images\photo_2024-10-12_18-15-39.jpg
2021-08-08 09:51:08+00:00,-1001102021238,"ውሃ ባለመጠጣት የሚመጡ የጤና ችግሮች እንዳሉ ያቃሉ? 🤔

ብዙ ግዜ ምግብ ከተመገብን  በኋላና ሲጠማን ውሃ እንጠጣለን ከዚህ ያለፈ ግን  ለጤናችን ምን ያህል ጥቅም እንዳለው አንረዳም!

ውሃ አለመጠጣት ለ ሆድ ድርቀት ብሎም  ለ አንጀት ካንሰር  : ለ ኩላሊት ህመም  እና ሌሎችም በሽታዎች ያጋልጣል....

 ታድያ ምን ያህል እንጠጣ😕 ?

ዶ/ር ስዮም አንቶኒዮስ የቀዶ ጥገና ስፔሻሊስት ሂኪም መልሱን ነግሮናል 

አሁኑኑ በ ዮቲውብ ይመልከቱ

👇👇👇👇👇👇👇👇👇
https://youtu.be/x59_sS-re-k",N/A
2021-08-07 17:24:33+00:00,-1001102021238,"በርገር እና ፒዛ እና ሌሎችም (Junk Foods)
🍔🍕🌯🌮🥙🥩🍖🍗🌭🥞🥯🍞🍰🍔

ብዙዎቻችን በግልም ሆነ ከ ጓደኞቻችን ጋር በርገር ፒዛ እና ኬክ ሌሎችም ስብ ነክ ምግቦችን እንመገባለን!🍔🍕🍟🥙🌮🌯🥪🍗🧀🥩🍖🍗🌭🥞🍳🥯🍞🍰🍿🍫🎂🍩🍺🍻

ስለኒዝህ ምግቦች በልተን ከመጥገብ ውጪ በሰውነታችን ውስጥ ምን እንደሚፈጥሩ ብዙ ልብ አንልም.....🤔

ይህን  ቪዲዮ ካዮ በኋላ ወይ መብላት ያቆማሉ ካልሆነም የሚመገቡትን መጠን ይቀንሳሉ!

እነዚህ ምግቦች ከአደንዛዥ እፅ በላይ ሱስ ያሲዛሉ 

 እነዚህን ምግቦች ስንመገብ በሰውነታችን ውስጥ ኢንዶርፊን የሚባል ኬሚካል ከጭንቅላታችን ውስጥ ይመረታል ይህም ጊዚያዊ ደስታን የሚሰጥ ሲሆን  ለ3 ሰአታት ብቻ የጥጋብ ስሜት እንዲኖረንና ከዛ በኋላ የረሃብ ስሜት ይፈጠራል በተለይ በተደጋጋሚ የሚመገቡ ሰዎች ላይ ይህ ነገር ይታያል

እነዚህ ምግቦች ቺፕስ ኬኮች በየመሸጫ ቤቱ የሚሸጡ የ ቺዝ ሞርቶዴላ  ነገሮች በሚሰሩበት ወቅት ጨው ስኳር  እንዲሁም ስብ በውስጣቸው  ይጨመርባቸዋል ይህም ለ  ደም ግፊት ከፋተኛ ውፍረት  ለስኳር በሽታ መንስኤዎች ሊሆኑ ይችላሉ :: 

ሙሉ ቪዲዮውን በ ዶክተርስ ኢትዮጵያ ዮቲውብ አካውንት አሁኑኑ ይመልከቱ 

የሚመገቡትን መጠን ይቀንሱ!

👇👇👇👇👇👇👇👇👇
https://youtu.be/Ff1iSDxhaL4",N/A
2021-08-06 18:53:17+00:00,-1001102021238,"ከሱስ እንዴት ነፃ መሆን ይቻላል?


https://youtu.be/eqmRIjfUbv8",N/A
2021-08-06 17:58:29+00:00,-1001102021238,"ዛሬ ምሽት በ ዶክተርስ ኢትዮጵያ 

ሁሉም ሰው ሊመለከተው የሚገባ ዶክተርስ ገበታ ልዮ ፕሮግራም 

ከ አደንዛዥ እፅ በላይ ሱስ ሊሆኑ የሚችሉ የምግብ አይነቶች እንዳሉ ያቃሉ??

ከዚ በኋላ በርገር : ፒዛ : ቺዝ : እንቁላል 

ቺፕስ : ኬክ : ሳንቡሳ እንዲሁም የታሸጉ ምግቦችን ከመመገቦ በፊት ዛሬ በዶክተርስ ኢትዮጵያ ምሽት 3:25 በ ፋና ቴሌቪዥን ይመልከቱ

የታሸጉ ምግቦችን ሲመገቡ ይጠንቀቁ!

በርገር እና ፒዛ ጉዳታቸው ከፋተኛ ነው!

አርብ ምሽት 3:30 ይመልከቱ በ ፋና ቴሌቪዥን 

sponsored By

ZEMEN BANK

መባ ኢንተርቴይመንት ሱቱዲዮ",scraped_images\photo_2024-10-12_18-15-40.jpg
2021-07-30 19:07:30+00:00,-1001102021238,"አልጋ ላይ ሽንት መሽናት

ለሊት ላይ ሽንት ቶሎ ቶሎ መምጣት

ከ ትዳር አጋራቸው ጋር አብረው መተኛት ይፈራሉ

ሙሉ ቪዲዮውን በ ዮቲውብ ይመልከቱ 

👇👇👇👇👇👇👇👇👇👇👇
https://youtu.be/ATK43eOPP1w",N/A
2021-07-25 17:55:46+00:00,-1001102021238,"ሴቶች ብልት ላይ የሚከሰት ኢንፌክሽን 

በግብረስጋ ግንኙነት ወቅት ህመም ይኖረዋል

መጥፎ ሽታ ሊኖረው ይችላል

ይህንና ሌሎች መረጃዎችን አሁኑኑ በ ዶክተርስ ኢትዮጵያ ዮቲውብ አካውንት ይመልከቱ 
👇👇👇
ሼር ያድርጉ 
👇👇👇👇👇👇👇👇👇👇👇👇
https://youtu.be/lJRpkmXVo4o",N/A
2021-07-24 16:10:40+00:00,-1001102021238,"** ጓደኛዬ ከ ፋቅረኛው ጋር ተጣልቶ መርሳት አልቻለም እባካችሁ እርዱኝ?**

ወንድ ልጅ በ አንዴ 3 ሴት ሊያፈቅር ይችላል

👇👇👇 ሙሉ ቪዲዮውን አሁን በ ዮቲውብ ይመልከቱ !

Now on YouTube 
👇👇👇👇👇👇👇
https://youtu.be/ANZuJCzEZNU",N/A
2021-07-23 18:45:51+00:00,-1001102021238,"ኢትዮጵያውያን ትውልደ  ኢትዮጽያውያን እና በኢትዮጽያ የምትኖሩ የውጪ ሃገር ዜጎች እንኳን ደስ አላችሁ 

ከውጪ ሀገራት በ Western Union , Express money, Dahabshil ወይም በ ዘመን ባንክ ZEMETAA 

የተላከላችሁን ገንዘብ እንዲሁም በ እጃችሁ የሚገኘውን ገንዘብ እንዲሁም የውጭ ምንዛሬ የቁጠባ ሂሳብ በመክፈት በ ዶላር $ , በ ፓውንድ እና በ ዮሮ በ ወርቃማ ወለድ ወይም ያለ ወለድ እንድታስቀምጡ ተጋብዛችኋል 

1. ለ ውጪ ጉዞ
2. ለ ህክምና 
3.ለ ትምህርት ክፍያ ማዋል ይችላሉ ወይንም በተፈለገ ሰአት ወደ ብር ቀይረው መጠቀም ይችላሉ

ዛሬውኑ ወደ #ዘመን_ባንክ ጎራ ይበሉ 

#ዘመን_ባንክ
የላቀ አገልግሎት ማእከል !

ለበለጠ መረጃ በሁሉም የዘመን ባንክ ቅርንጫፎች ይጎብኙን!

የ ዶክተርስ ኢትዮጵያ ስፖንሰር",scraped_images\photo_2024-10-12_18-15-42.jpg
2021-07-23 17:40:48+00:00,-1001102021238,"ዛሬ ምሽት 3:30 በ ፋና ቴሌቪዥን 

ጓደኛዬ ከቅረኛው  ጋር ተጣልተው ልቡ በጣም ተሰብሯል ልነረዳው በጣም ሞከርን ግን አልቻልንም ምን እናድርግ ??

ሴቶች ብልት ላይ የሚከሰት ኢንፌክሽን መንስኤው ምንድነው ? መፍትሄውስ

እና ሌሎችም ጉዳዮች ይነሳሉ!

እንዳያመልጦ!

**እንዲሁም ሙሉ ቪጂዮውን በ ዶክተርስ ኢትዮጵያ ዮቲውብ ቻናል ያገኙታል**


ስፖንሰር 

#ዘመን_ባንክ
ከውጪ ሃገር የሚላክሎትን ገንዘብ በ ዘመን ባንክ ይቀበሉ !

#ለሀገር_ሱቱዲዮ

በፈለጉት የካሜራ ባለሞያ ምርጥ ሱቱዲዮ ከፈለጉ ለሀገር ሱቱዲዮ የመጀመሪያ ምርጫዎ ነው! አድራሻ ገርጂ አልፎዝ ፕላዛ 3ተኛ ፎቅ",scraped_images\photo_2024-10-12_18-15-43.jpg
2021-07-20 16:56:35+00:00,-1001102021238,"ብርድ ሲኖር ያስለኛል 

አስም ነነሳብኝ 

አፍንጫዬ ተደፈነ 

ቀዝቃዛ አየር ሲኖር አለርጂ ይነሳብኛል

መጥፎ ሽታ ከሸተተኝ በጣም ያስነጥሰኛል 

ማታ ላይ መተኛት አልችልም 

ምን ላድርግ ??

ዶ/ር አምሃ የውስጥ ደዌ እና የልብ ስፔሻሊስት ምን ማድረግ እንደለብን ነግሮናል

አሁንኑ በ ዮቲውብ ይመልከቱ
👇👇👇👇👇👇
https://youtu.be/E7JjndEktQc",N/A
2021-07-17 06:39:40+00:00,-1001102021238,"ትንፋሽ መቆራረጥ 

አልጋ ላይ ተኝቶ መተንፈስ አለመቻል

ልብ ማፈን

ቶሎ ቶሎ የድካም ስሜት መሰማት 

እነዚህ ህመሞች ካሉ ሌላ ከባድ ህመም ሊሆኑ ይችላሉ!

ሙሉ ቪዲዮውን ይመልከቱ
👇👇👇

https://youtu.be/xXXCKvOCu1A",N/A
2021-07-17 06:36:09+00:00,-1001102021238,N/A,N/A
2021-07-17 06:36:03+00:00,-1001102021238,"**በትምህርት ምክንያት ከ ሀገር ውጪ ወጥቼ በ ድብርት ህመም ምክንያት መማር አልቻልኩም እርዱኝ**

**ብዙ ግዜ የፈረንጅ ህመም ነው እየተባለ ችላ ይባላል በ ሃገራችን ብዙ ሰዎች በዚህ ችግር ይሰቃያሉ**

ሁሉም ሰው ሊመለከተው የሚገባ// የ ዲፕሬሽን ምልክቶች ምንድን ናቸው ህክምናውስ?

ሙሉ ቪዲዮውን በ ዮቲውብ ይመልከቱ
👇👇👇   👇👇👇 👇👇👇
https://youtu.be/VWwrP_ApyKA",N/A
2021-07-15 17:13:54+00:00,-1001102021238,"ነገ አርብ ምሽት 3:25 በ ፋና ቴሌቪዥን 

**ከ ልዮ ፕሮግራሞቻችን ጋር ይጠብቁን**

በ ሶሻል ሚዲያ ከተላኩልን ጥያቄዎች 

**ሰላም ዶክተርስ ከ ኢትዮጵያ ውጭ ለትምህርት ወጥቻለው አሁን ላይ በ ድባቴ(Depression) በጣም ተቸግሬአለሁ ያለሁበት ቦታ ለህክምና አይመችም እባካችሁ እርዱኝ!**

ዶ/ር ሰላም የ ስነ አምሮ ስፔሻሊስት ሃኪም ስለ ዲፕሬሽን ነገ ምሽት መልስ ትሰጠናለች

እንዲሁም ሌሎች ርዕሰ ጉዳዮች ይነሳሉ እንዳያመልጦ! 

አርብ ሞሽት 3:25 በ ፋና ቴሌቪዥን 

Sponsor of Doctors Ethiopia 

**ዘመን ባንክ**
**ለ ሃገር ሱቱዲዮ**",scraped_images\photo_2024-10-12_18-15-45.jpg
2021-07-09 18:50:23+00:00,-1001102021238,"ክፍል 2 ተለቀቀ!

ስነ ምግብ !

በብዙ ማህበራዊ ድህረ ገፆች የ ሙዝ ጥቅም የ ብርትኳን 10 ጥቅሞች  እና ሌሎችም እየተባለ ይነገራል 

ይህ ምን ያህል እውነት ነው??

👇👇👇👇 ይመልከቱ
https://youtu.be/4IOZAxRRg8I",N/A
2021-07-09 18:48:03+00:00,-1001102021238,"ትኩሳት የህመም ምልክት ነው!

ምንስ ማድረግ አለብን?

ሙሉ ቪዲዮውን በ ዮቲውብ ይመልከቱ
👇👇👇👇👇👇👇👇👇👇👇
https://youtu.be/qFvkgtZ3x90",N/A
2021-07-03 14:38:32+00:00,-1001102021238,"**ስነ ምግብ ፕሮግራም**   ክፍል 1

ብዙ ግዜ ከሚላክልን ጥያቄዎች ውስጥ እንቁላል በ ቀን ወይንም በሳምንት ምን ያህል መመገብ አለብን?

እንቁላል ስመገብ የሚሰማኝ ህመሞች አሉ ምንድነው ማድረግ ያለብኝ?

**በዚህ ፕሮግራም ላይ ስለ እንቁላል ምን ያህል መመገብ አለብን? ጉዳቱስ ምንድን ነው?**

ብዙ ሰው ጠዋት ላይ እንቁላል ተመግቦ ይወጣል ይህ በጤና ላይ የሚያስከትለው ጉዳት አለ ወይ?

👇👇👇👇👇👇👇👇👇👇👇👇
https://youtu.be/ApcvHBVv7qosub_confirmation=1",N/A
2021-06-27 17:18:04+00:00,-1001102021238,"ድንገተኛ ውፍረት መቀነስ 

አንድ ሰው ለ ህክምና የሚያደርስ ውፍረት መቀነስ ሊያጋጥመው የሚችለው መቼ ነው?

አንድ ሰው የ ኪሎውን 5 በ መቶ ወይንም ከዛ በላይ በ 6 ወር እስከ 1 አመት ያለውን ሲቀንስ ወደ ህክምና መምጣት ይኖርበታል ::

ይህም በመጀመሪያ ደረጃ ካንሰር ሊጠረጠር ስለሚችል ወደ ህክምና ተቋም በመሄድ ምርመራ ማድረግ ይኖርበታል::

** ሙሉውን በ ዮቲውብ አሁን ይመልከቱ**
👇👇👇👇👇👇👇👇👇👇👇👇
https://youtu.be/D9U4Vc3W-gQ",N/A
2021-06-25 18:48:34+00:00,-1001102021238,"**በሳሙና ፊትን መታጠብ በጣም አደገኛ ነገር ነው!**

ሙሉ ቪዲዮውን አሁን በዮቲውብ ይመልከቱ
👇👇👇👇👇👇👇👇👇👇👇👇
https://youtu.be/sGtXVB8rgcU",N/A
2021-06-20 17:54:45+00:00,-1001102021238,"የተመልካች ጥያቄ : አንድ ሰው በ ኮሮና ቫይረስ ከታመመ በኋላ በ ጤናው ላይ ምን እክል ሊያጋጥመው ይችላል

**በ ሚሊኒየም አዳራሽ የ ኮቪድ ማገገሚያ ማእከል 1 አመት  ሰርቻለው**

** ብዙ ታካሚዎች የሚሞቱ ስለሚመስላቸው ተስፋ ይቆርጣሉ**

**መተንፈስ ሲያቅታቸው ይደነግጣሉ**

ብዙ ነገር አጋጥሞኛል

**በ ሚሊኒየም አዳራሽ የ ኮቪድ የህክምና ማእከል ሃኪም ታካሚዎችን 2 አይነት መንገዶችን እንከተላለን**

**ሙሉ ቪዲዮውን ይመልከቱ**
👇👇👇👇👇👇👇👇👇👇
https://youtu.be/pP2UoqVonWs",N/A
2021-06-19 16:24:09+00:00,-1001102021238,"**ክፍል 2 ተለቀቀ**

**ቀላልና ኪስ የማይጎዱ ጤናማ የአመጋገብ መንገዶች**

**ኬቶጄኒክ ዳይት** በ 1ወር ግዜ ውፍረት ለመቀነስ

**የብዙ ሰው ጥያቄ የሆነው ኮሌስትሮል ምንድን ነው**

አሁኑኑ ይመልከቱ
👇👇👇👇👇👇👇👇👇👇👇👇
https://youtu.be/mATGorxkJSY",N/A
2021-06-18 19:05:56+00:00,-1001102021238,"** ክፍል 1

ኬቶጄኒክ ዳይት ምንድን ነው**

**በ 1 ወር ግዜ ውስጥ ውፍረት ለመቀነስ **
** ኮሌስትሮል መንስኤው እና መፋትሄው**
👇👇👇👇👇

https://youtu.be/H7BZHDZ56Ww",N/A
2021-06-18 14:20:56+00:00,-1001102021238,"ዛሬ አርብ ምሽት 3:30 በ ፋና ቴሌቪዥን 

** በ ኮሮና ቫይረስ ተይዘው ካገገሙ ሰዎች ለተለያዮ የጤና ችግር እንዳይጋለጡ ምን ማድረግ አለባቸው? **

** በ ሚሊኒየም አዳራሽ  የኮቪድ ህክምና መስጫ  የሚታከሙ ታካሚዎች አገግመው ለሚወጡ ታካሚዎች የሚሰጣቸው ቀላል የሆኑ** **ሳንባችን ወደ ቀድሞ ጤንነት እንዲመለስ የሚረዱ ሁለት መንገዶች**

እንዲሁም በ ኮሮና ቫይረስ ተኝተው የሚታከሙ ታካሚዎች ምን አይነት  ሁኔታ እንደሚያሳልፍ ከ አንድ አመት በላይ በ ሚሊኒየም ኮቪድ ማገገሚያ ማእከል ሃኪም ጋር ቆይታ ይኖረናል

** በተጨማሪም የብዙ ሰው ጥያቄ የሆነው ኬቶጄኒክ ዳይት በ 1ወር ግዜው ውስጥ ውፍረት ለመቀነስ እንዲሁም ስለ  ኮሌስትሮል  ልዮ ፕሮግራም በ ስነ ምግብ ፕሮግራማችን ይጠብቁን**

ከሌሎች ልዮ ልዮ ፕሮግራሞቻችን ጋር ይጠብቁን

የዶክተርስ ኢትዮጵያ ስፖንሰር
**ዘመን ባንክ**

#ምሽት 3:30 በ ፋና ቴሌቪዥን",scraped_images\photo_2024-10-12_18-15-46.jpg
2021-06-17 16:56:20+00:00,-1001102021238,"** ከ ተመልካች የተላከ ጥያቄ :  ባሁኑ ሰአት ሁለቱም አይኖቼ አያዮም በ ዘመናዊ ህክምና አይኔ መልሶ ማየት ይችላል ወይ ?**

** ብዙ ግዜ አይናችንን ህመም ሳይሰማን ወደ ህክምና ቦታ ሄዶ መታየት ልማድ ባይኖረንም እነዚህ ምልክቶች ካሉብን ወደ ህክምና ቦታ በመምጣት መታየት ያስፈልጋል**

**አይን አንዴ ከጠፋ በኋላ አይመለስም**

** በዚህ  ቪዲዮ ላይ ቅድመ የአይን ጥንቃቄዎች እና ወደ ህክምና ቦታ መቼ መምጣት እንዳለብን ዘርዝረናል**

**እነዚህን ምልክቶች ካዮ አቅራቢያ ወደሚገኙ የአይን ሀኪም ቤቶች ይሂዱ**
👇👇👇👇👇👇👇👇👇 ይጫኑት👇
https://youtu.be/TwqUyIRoxBM",N/A
2021-06-12 18:12:01+00:00,-1001102021238,"**ከ ተመልካች የተላከ ጥያቄ**
**ኒሞኒያ ወይንም የ ሳንባ ምች እንዴት እንደያዘኝ ሳላቅ ነው የታመምኩት ምንም ምልክት አልነበረኝም**

የሳንባ ምች ምንድን ነው? ኒሞንያ ሳንባ ላይ የሚከሰት ኢንፌክሽን ሲሆን መንስኤው በተለያዮ ቫይረሶችፐ ባክቴሪያዎች እና ከፈንገስ ሊመጣ ይችላሉ ለዚህማ ማሳያ አንዱ ኮሮና ቫይረስ ነው::

ይህ በሽታ ከ ማህበረሰብ ውስጥ ወይንም ሀኪም ቤት ተኝተው ከሚታከሙ ሰዎች ላይ ሊገኝ ይችላል::  ህፃናት: ከ 65 አመት በላይ እና ሲጋራ የሚያጨሱ  እና የተለያዮ የበሽታ መከላከል አቅማቸው ዝቅ ያሉ ሰዎች ይጠቃሉ::

ምልክቶቹ?
 1. ሳል( ቢጫ ወይንም አረንጓዴ አክታ?
 2. ከፍተኛ ትኩሳት 
3. ውጋት (ሲተነፍሱ)

**ህክምናው**
ክትባት መቼ ነው የሚወሰደው?
**ሙሉ ቪዲዮውን  በ ዮቲውብ ይመልከቱ**
👇👇👇👇👇👇👇👇👇👇👇👇👇

https://youtu.be/5ll5quJb9hI",N/A
2021-06-11 18:46:30+00:00,-1001102021238,"** አባቴን በደም ካንሰር ነው ያጣሁት**
**ሆስፒታል ምንም ሊረዱን አልቻሉም**

የደም ካንሰር ገዳይ ነው ወይ? ህክምናው ምንድን ነው?
👇👇👇👇👇👇👇 ሙሉ ቪዲዮውን በ ዮቲውብ
 👇👇
https://youtu.be/hrW7WaP57MA",N/A
2021-06-11 17:08:50+00:00,-1001102021238,"ዛሬ ምሽት 3:30 በ ፋና ቴሌቪዥን ዶክተርስ ኢትዮጵያ 

** አባቴን በ አጭር ግዜ ውስጥ በደም ካንሰር አጣሁት የደም ካንሰር መንስኤው ምንድን ነው?**  

** አይነ ስውርነትን ማዳን ይቻላል ወይ ?**

  እና ሌሎች ጥያቄዎችን ከ ጊዚያዊ ሱቱዲዮዋችን መልስ እንሰጣለን

**ዶክተርስ ኢትዮጵያ ለ ሀሉም እድሜ ክልል የሚዘጋጅ   አዝናኝ እና ቁም ነገር አዘል  ሁሉም ሰው በቀላሉ እንዲረዳው  ተደርጎ የሚዘጋጅ የጤና ፕሮግራም ነው**

በዚህ ፕሮግራም ላይ ጥያቄዎን 

1) በ ፅሁፋ 
2) 1 ደቂቃ በሚሆን ቪዲዮ መላክ ይችላሉ 


የ ዶክተርስ ኢትዮጵያ ስፖንሰሮች 

**ዘመን ባንክ**
በ ዘመን ባንክ ከውጪ ሀገር የሚላክሎትን ገንዘብ አሁኑኑ ይቀበሉ !  በሁሉም የዘመን ባንክ ቅርንጫፎቻችን ይቀበሉ ይቆጥቡ
**ዘመን ባንክ**


**ለ ሀገር ሱቱዲዮ ( ለ ሠርግ ለልደት ፎቶ ለመነሳት በተጨማሪም ሙሉ ሱቱዲዮውን በ ፈለጉት የካሜራ ባለሙያ ለመጠቀም አሁኑኑ ይደውሉልን)**  ለ ሀገር ሱቱዲዮ አዲስ አበባ ላይ ካሉ ሱቱዲዮውች በ ጥራት አንደኛ መሆናችን መተው ይመሰክራሉ 
በቅናሽ ዋጋ ሙሉ ሱቱዲዮ እናከራያለን 09 19 20 16 33 ለ ሀገር ሱቱዲዮ",scraped_images\photo_2024-10-12_18-15-48.jpg
2021-06-06 18:39:57+00:00,-1001102021238,"**የ ብዙ ኢትዮጵያዊያን ህመም የ ጨጓራ ህመም ነው**

**ምግብ ስበላ ያቃጥለኛል**
**ቡና መጠጣት አልችልም**

በርበሬ የበዛበት ነገር ስመገብ ያመኛል

**የጨጓራ ህመም ምንድን ነው? ምልክቶቹስ**

**እነዚህን 3 ምልክቶች ካዮ በፍጥነት ህክምና ያድርጉ**

**ሙሉ ቪደዮውን በ YouTube ይመልከቱ**
👇👇👇👇👇👇👇 ** ይጫኑት**
https://youtu.be/V4kIDwNBMZ0",N/A
2021-06-05 18:30:01+00:00,-1001102021238,"**ብዙ ግዜ የ ቫይታሚን እንክብሎችን እንገዛለን እነዚህ የ ቫይታሚን እንክብሎች ምን ያህል ነው ጥቅማቸው?**

እነዚህ ታብሌቶች ማነው መውሰድ ያለበት?
**ምግብን መተካት ይችላሉ ወይ**

**ሙሉ ቪዲዮውን በ ዮቲውብ አሁኑኑ ይመልከቱ**
👇👇👇👇👇👇👇👇👇👇👇
https://youtu.be/LSceWNKbS3U",N/A
2021-06-04 18:58:49+00:00,-1001102021238,"**ከመጠን በላይ በሰውነት ላብ ተቸግረዋል?**

የብብት ላብ ማላብ
እጅ ከመጠን በላይ ማላብ
ፊት ላይ ከመጠን በላይ ማላብ

ከ 25 አመት በላይ የሆነ ሰው በዚህ ችግር ከተጠቃ ህክምና አለው

**YouTube**
**ሙሉ ቪዲዮውን ይመልከቱ**
👇👇👇👇👇👇👇👇👇
https://youtu.be/x3svSYeTcng",N/A
2021-06-04 18:05:56+00:00,-1001102021238,"ዛሬ ምሽት 3:30 በ ፋና ቴሌቪዥን

**ከመጠን በላይ የሰውነት ላብ ማላብ መንስኤው ምን ይሆን ? ህክምናው ምን ይሆን**

የብዙ ሰው ችግር የሆነው የጨጓራ ህመም እና ቃር በ ደክተርስ ኢትዮጵያ እይታ

**እና ሌሎች ፕሮግራሞችን ወደናንተ ይዘን ዛሬ ምሽት 3:30 ላይ እንገናኛለን**

Sponsored By

**Zemen Bank**
**Le Hager studio**",scraped_images\photo_2024-10-12_18-15-49.jpg
2021-05-28 19:09:09+00:00,-1001102021238,"**የጥርስ መቦርቦር**

**ቀዝቃዛ ነገሮችን መውሰድ እና መጠዝጠዝ**

**ጥርስ ማፀዳት የጥርስ መስታወትን ይሰብራል ይባላል ይህ ምን ያህል እውነት ነው??**

👇👇👇👇👇👇👇 አሁኑኑ ይመልከቱ

https://youtu.be/uBeMnRMx9vc",N/A
2021-05-28 19:04:16+00:00,-1001102021238,"**የ ፊት ፀጉር መመለጥ መንስኤው**

ቀድሞ ሚያሳየው ምልክቶች// ፀጉር ንቅለ ተከላ ምን ያህል እውነት ነው?

**ሴቶችም ላይ ይከሰታል**

**አሁኑኑ ይመልከቱ**  
👇👇👇👇👇👇👇
https://youtu.be/O6BXBFJGits",N/A
2021-05-28 18:59:37+00:00,-1001102021238,"**የብልት መጠንን ይጨምራል ተብለው የሚሸጡ መድሃኒቶች**

በ ሶሻል ሚዲያ የሚሸጡ መድሃኒቶች 
**ስንፈተ ወሲብ እና መንስኤው ምን ያህል እውነት ነው?**

በ YouTube ይመልከቱ
👇👇👇👇👇👇👇👇👇👇👇
https://youtu.be/0D_PVBTzQf4",N/A
2021-05-28 17:03:49+00:00,-1001102021238,"ዛሬ ምሽት 3:25 በ ፋና ቴሌቪዥን 

በብዛት ከሚደርሱን ጥያቄወች ውስጥ 

**የወንድ ልጅ ፀጉር መሳሳት እና መመለጥ መንስኤዎች እንዲሁም ፀጉር ንቅለ ተከላ ምን ያህል የተሳካ ይሆናል**


**በተለያዮ ማህበራዊ ድህረገጾች ስንፈተ ወሲብ ይረዳል በማለት በ ኪኒን በሚቀባ መልኩ እየተሸጡ ያሉ መድሃኒቶች እንዲሁም የወንድ ልጅ ብልት መጠንን ያስድጋል እየተባሉ የሚሸጡ ነገሮች እውነት ይጠቅማሉ?**

        ሌሎች ርዕሰ ጉዳዮችም ይነሳሉ
**3:25 በ ፋና ቴሌቪዥን ይጠብቁን**

#sponsored_By
**zemen Bank**
**Le Hager studios**",scraped_images\photo_2024-10-12_18-15-50.jpg
